src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,total_fwd_packets,total_bwd_packets,total_fwd_bytes,total_bwd_bytes,flow_bytes_per_sec,flow_packets_per_sec,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_mean,bwd_iat_std,flag_syn_count,flag_ack_count,flag_fin_count,flag_rst_count,flag_psh_count,flag_urg_count,fwd_avg_bytes_per_pkt,bwd_avg_bytes_per_pkt,active_mean,idle_mean,port_scan_score,mean_ttl,mean_tcp_window,payload_entropy,label,dataset_source
192.168.1.105,1.1.1.1,62980,53,17,0.408,15,11,3180,13046,7864.25,63.73,0.0825,0.0457,0.19,0.0026,0.0583,0.0241,0,0,0,0,2,0,475.13,163.5,0.746,3.984,1,64.0,0.0,5.381,BENIGN,lab_timeline_baseline
192.168.1.105,1.1.1.1,54527,53,17,1.678,15,21,13785,7854,9276.29,21.45,0.1597,0.0221,0.3874,0.0057,0.0613,0.0289,0,0,0,0,5,0,384.75,396.42,0.135,3.682,1,64.0,0.0,5.601,BENIGN,lab_timeline_baseline
192.168.1.105,1.1.1.1,56433,80,6,0.335,12,3,10020,825,20002.87,44.78,0.0335,0.0287,0.3564,0.0122,0.1633,0.0093,1,14,1,0,5,0,705.78,596.39,0.627,3.638,1,64.0,64240.0,3.961,BENIGN,lab_timeline_baseline
192.168.1.105,192.168.1.1,62346,80,6,1.879,15,28,15540,35644,4934.16,22.88,0.0118,0.0281,0.1044,0.0034,0.082,0.0381,1,4,1,0,3,0,595.25,324.2,0.628,2.974,1,64.0,64240.0,3.994,BENIGN,lab_timeline_baseline
192.168.1.105,8.8.8.8,63169,443,6,0.762,20,12,22520,6336,9019.31,41.99,0.173,0.0476,0.1923,0.0069,0.0271,0.0086,1,10,1,0,1,0,215.58,151.67,0.756,2.44,1,64.0,64240.0,4.831,BENIGN,lab_timeline_baseline
192.168.1.105,142.250.190.46,53622,443,6,2.338,25,19,26050,20501,13845.26,18.82,0.1996,0.045,0.2943,0.0087,0.1271,0.046,1,3,1,0,4,0,591.81,774.7,0.282,3.086,1,64.0,64240.0,6.067,BENIGN,lab_timeline_baseline
192.168.1.105,142.250.190.46,56527,53,17,1.719,18,8,7524,1704,10442.17,15.13,0.0353,0.0209,0.0678,0.0104,0.0424,0.0486,0,0,0,0,3,0,739.83,324.79,0.562,3.182,1,64.0,0.0,3.818,BENIGN,lab_timeline_baseline
192.168.1.105,8.8.8.8,62050,443,6,0.611,13,11,6565,7524,23369.51,39.28,0.1922,0.0282,0.3627,0.0188,0.1796,0.0432,1,4,1,0,3,0,104.12,514.32,0.333,0.875,1,64.0,64240.0,4.444,BENIGN,lab_timeline_baseline
192.168.1.105,1.1.1.1,65275,443,6,0.343,15,3,6960,699,14169.22,52.48,0.1807,0.0235,0.3696,0.0011,0.1562,0.0163,1,18,1,0,4,0,362.02,428.05,0.898,2.377,1,64.0,64240.0,4.228,BENIGN,lab_timeline_baseline
192.168.1.105,192.168.1.1,60743,53,17,0.488,30,17,28440,1207,10262.45,96.31,0.1754,0.0139,0.1163,0.0018,0.085,0.0385,0,0,0,0,1,0,212.22,279.09,0.505,2.828,1,64.0,0.0,4.218,BENIGN,lab_timeline_baseline
192.168.1.105,192.168.1.1,53327,443,6,2.02,21,18,15225,15804,13542.75,19.31,0.1855,0.0429,0.1861,0.0031,0.0305,0.006,1,7,1,0,3,0,450.0,790.65,0.275,2.874,1,64.0,64240.0,4.424,BENIGN,lab_timeline_baseline
192.168.1.105,142.250.190.46,51859,443,6,0.777,19,12,17822,6804,16205.1,39.9,0.1486,0.0134,0.1484,0.0032,0.0601,0.0365,1,16,1,0,2,0,431.72,804.45,0.148,3.057,1,64.0,64240.0,5.15,BENIGN,lab_timeline_baseline
192.168.1.105,1.1.1.1,53099,53,17,0.457,24,23,7920,20263,2882.43,102.84,0.1982,0.0468,0.1992,0.0127,0.0273,0.0073,0,0,0,0,4,0,467.48,730.14,0.981,1.276,1,64.0,0.0,4.65,BENIGN,lab_timeline_baseline
192.168.1.105,192.168.1.37,50844,21,6,0.028,3,0,112,23,1201.39,65.63,0.0089,0.0019,0.0119,0.0006,0.0,0.0,1,0,0,1,0,0,54.0,0.0,0.01,0.05,1,64.0,1024.0,0.924,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.48,52453,22,6,0.147,4,0,108,60,1728.22,63.46,0.0031,0.0035,0.0373,0.0017,0.0,0.0,1,0,0,1,0,0,54.0,0.0,0.01,0.05,2,64.0,1024.0,1.221,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.47,61328,23,6,0.245,2,1,97,37,1460.12,135.34,0.0035,0.0038,0.0148,0.0014,0.0,0.0,3,0,0,0,0,0,54.0,0.0,0.01,0.05,3,64.0,1024.0,0.886,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.16,51605,25,6,0.139,3,1,229,30,2974.11,46.26,0.0147,0.0007,0.0177,0.0013,0.0,0.0,2,0,0,1,0,0,54.0,0.0,0.01,0.05,4,64.0,1024.0,2.29,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.17,63442,53,6,0.14,1,1,151,33,2828.33,85.5,0.0014,0.0032,0.0379,0.0007,0.0,0.0,1,0,0,0,0,0,54.0,0.0,0.01,0.05,5,64.0,1024.0,2.089,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.35,65373,80,6,0.211,1,0,156,48,1773.2,93.12,0.0084,0.0032,0.0183,0.0005,0.0,0.0,3,0,0,0,0,0,54.0,0.0,0.01,0.05,6,64.0,1024.0,1.684,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.42,64075,110,6,0.013,3,1,100,18,2270.64,91.78,0.0043,0.0007,0.0195,0.0006,0.0,0.0,1,0,0,1,0,0,54.0,0.0,0.01,0.05,7,64.0,1024.0,2.354,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.13,57311,135,6,0.088,2,0,44,41,1368.65,98.67,0.008,0.0009,0.0382,0.0013,0.0,0.0,3,0,0,0,0,0,54.0,0.0,0.01,0.05,8,64.0,1024.0,1.317,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.30,51028,139,6,0.187,1,1,100,46,2913.07,42.98,0.0195,0.0029,0.0492,0.0017,0.0,0.0,3,0,0,0,0,0,54.0,0.0,0.01,0.05,9,64.0,1024.0,1.945,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.26,55907,443,6,0.21,4,0,127,17,1009.8,101.87,0.0173,0.0023,0.0278,0.0016,0.0,0.0,2,0,0,1,0,0,54.0,0.0,0.01,0.05,10,64.0,1024.0,0.797,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.41,55099,445,6,0.149,4,0,89,12,1924.14,142.64,0.0044,0.0018,0.0224,0.0018,0.0,0.0,2,0,0,0,0,0,54.0,0.0,0.01,0.05,11,64.0,1024.0,0.639,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.25,64062,1433,6,0.031,4,0,229,33,843.23,117.56,0.0012,0.0009,0.0254,0.0007,0.0,0.0,1,0,0,0,0,0,54.0,0.0,0.01,0.05,12,64.0,1024.0,0.764,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.120,49594,445,6,3.195,37,24,29600,21600,92457.06,65.95,0.0381,0.0081,0.0766,0.0028,0.0266,0.0121,2,43,1,0,10,0,784.43,987.35,0.5,1.2,2,64.0,64240.0,7.358,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.118,53184,445,6,2.402,37,55,29600,49500,84495.49,65.42,0.0184,0.0112,0.0869,0.0023,0.046,0.0024,2,42,1,0,17,0,688.43,1093.22,0.5,1.2,2,64.0,64240.0,7.347,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.111,65267,445,6,3.576,44,58,35200,52200,94446.08,83.68,0.048,0.0071,0.0261,0.004,0.0212,0.0186,2,20,1,0,6,0,962.7,806.84,0.5,1.2,2,64.0,64240.0,7.545,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.112,59033,3389,6,2.599,63,42,50400,37800,84053.75,102.26,0.0097,0.0185,0.0729,0.0094,0.0415,0.0148,2,19,1,0,5,0,1117.03,1286.83,0.5,1.2,2,64.0,64240.0,7.706,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.117,64829,445,6,1.013,29,39,23200,35100,41789.84,114.12,0.0377,0.0046,0.0458,0.0021,0.0395,0.0083,2,46,1,0,18,0,888.77,1283.71,0.5,1.2,2,64.0,64240.0,7.591,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.120,57209,22,6,2.728,28,66,22400,59400,60119.58,124.57,0.029,0.0116,0.0857,0.0045,0.0311,0.0096,2,51,1,0,12,0,1021.86,841.12,0.5,1.2,2,64.0,64240.0,7.202,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.118,64681,445,6,3.979,21,38,16800,34200,90254.25,58.94,0.0207,0.0173,0.0893,0.0084,0.0183,0.0046,2,50,1,0,18,0,745.5,1196.69,0.5,1.2,2,64.0,64240.0,7.236,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.112,61520,3389,6,0.982,64,60,51200,54000,36580.81,194.74,0.0217,0.0146,0.073,0.0017,0.0427,0.0177,2,16,1,0,9,0,819.15,747.4,0.5,1.2,2,64.0,64240.0,7.25,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.112,55129,22,6,2.492,72,41,57600,36900,79613.48,162.22,0.0364,0.0074,0.0529,0.004,0.0402,0.0145,2,33,1,0,8,0,693.53,1228.69,0.5,1.2,2,64.0,64240.0,7.221,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.110,62140,22,6,3.129,52,25,41600,22500,75794.21,181.4,0.0299,0.0169,0.0935,0.0055,0.0369,0.0096,2,25,1,0,13,0,1183.87,1012.9,0.5,1.2,2,64.0,64240.0,7.836,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.115,56094,22,6,0.075,9,6,428,312,10099.78,105.8,0.0196,0.0064,0.0223,0.001,0.0154,0.002,7,2,0,4,2,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,4.747,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,63052,22,6,0.211,7,4,455,253,6011.51,88.26,0.0177,0.0013,0.0285,0.001,0.0131,0.002,4,1,0,1,2,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,4.782,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,50212,22,6,0.09,7,4,443,491,12342.36,85.1,0.0169,0.0014,0.0294,0.001,0.0192,0.002,4,2,0,3,2,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.25,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,61952,22,6,0.113,11,4,898,266,14134.54,47.79,0.0111,0.0077,0.023,0.001,0.0171,0.002,5,1,0,4,2,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.38,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,58658,22,6,0.22,7,3,749,437,6023.79,90.08,0.0193,0.0031,0.0265,0.001,0.0152,0.002,5,3,0,2,3,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.274,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,60339,22,6,0.196,9,3,573,348,9684.11,108.48,0.0115,0.009,0.0432,0.001,0.0108,0.002,5,3,0,1,1,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.35,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,52343,22,6,0.249,12,2,473,358,12112.77,117.52,0.0167,0.0018,0.0228,0.001,0.0097,0.002,6,1,0,1,2,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.365,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,51482,22,6,0.121,7,5,532,442,17720.29,101.05,0.0116,0.0093,0.0482,0.001,0.0196,0.002,7,1,0,3,2,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.101,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,53378,22,6,0.221,9,4,662,360,9857.88,94.58,0.0126,0.0034,0.0463,0.001,0.0152,0.002,8,3,0,1,3,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.686,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,49412,22,6,0.19,7,2,548,392,7056.68,71.94,0.0061,0.0045,0.0339,0.001,0.0064,0.002,7,2,0,4,1,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,4.629,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.1,63344,80,6,0.379,656,1,39360,0,136288.89,1730.87,0.000158,0.000204,0.002,5e-05,0.0,0.0,697,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,1.425,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,58273,80,6,0.384,367,3,22020,0,67273.64,955.73,0.00024,0.000261,0.002,5e-05,0.0,0.0,418,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,1.64,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,51196,80,6,0.064,639,2,38340,0,210016.23,9984.38,0.000981,0.000146,0.002,5e-05,0.0,0.0,416,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,2.736,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,57994,80,6,0.479,683,2,40980,0,180780.59,1425.89,0.000175,8.1e-05,0.002,5e-05,0.0,0.0,614,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,1.163,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,62905,80,6,0.443,712,4,42720,0,100679.93,1607.22,0.000904,0.000133,0.002,5e-05,0.0,0.0,255,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,1.185,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,58880,80,6,0.456,600,1,36000,0,97735.01,1315.79,0.000948,0.000267,0.002,5e-05,0.0,0.0,748,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,2.378,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,60774,80,6,0.122,697,5,41820,0,168360.21,5713.11,0.000841,0.000302,0.002,5e-05,0.0,0.0,403,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,1.156,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,59760,80,6,0.351,398,5,23880,0,247409.91,1133.9,0.000945,0.000384,0.002,5e-05,0.0,0.0,524,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,1.028,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,65517,80,6,0.453,401,2,24060,0,81585.31,885.21,0.000973,0.000233,0.002,5e-05,0.0,0.0,733,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,2.445,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,63875,80,6,0.495,378,5,22680,0,244196.93,763.64,0.000188,0.000148,0.002,5e-05,0.0,0.0,392,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,1.84,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,61523,80,6,0.296,420,1,25200,0,126136.26,1418.92,0.000957,0.000487,0.002,5e-05,0.0,0.0,214,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,1.741,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,59210,80,6,0.214,559,4,33540,0,215619.79,2612.15,0.000212,0.000275,0.002,5e-05,0.0,0.0,666,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,1.828,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,60156,80,6,0.208,686,0,41160,0,236006.28,3298.08,0.000513,0.000218,0.002,5e-05,0.0,0.0,366,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,2.086,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,58433,80,6,0.222,697,5,41820,0,177871.53,3139.64,0.000933,0.000436,0.002,5e-05,0.0,0.0,289,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,2.612,DoS,lab_timeline_dos
192.168.1.105,192.168.1.1,62628,80,6,0.097,266,0,15960,0,154316.94,2742.27,0.000777,0.000467,0.002,5e-05,0.0,0.0,302,0,0,0,0,0,60.0,0.0,0.1,0.01,1,64.0,1024.0,2.267,DoS,lab_timeline_dos
192.168.1.105,142.250.190.46,64049,53,17,0.608,13,16,15457,13440,4633.53,47.7,0.1727,0.0478,0.1727,0.0161,0.0981,0.0459,0,0,0,0,4,0,105.32,437.18,0.263,1.493,1,64.0,0.0,5.875,BENIGN,lab_timeline_baseline
192.168.1.105,8.8.8.8,57067,443,6,2.282,30,28,2040,25452,2751.52,25.42,0.015,0.0406,0.3443,0.0109,0.1508,0.0193,1,8,1,0,5,0,794.98,317.65,0.975,1.174,1,64.0,64240.0,5.24,BENIGN,lab_timeline_baseline
192.168.1.105,142.250.190.46,61945,53,17,2.355,17,7,7055,6195,22795.94,10.19,0.1083,0.0247,0.0849,0.0162,0.1058,0.0334,0,0,0,0,4,0,690.12,664.59,0.297,2.435,1,64.0,0.0,6.061,BENIGN,lab_timeline_baseline
192.168.1.105,1.1.1.1,54167,80,6,1.15,6,3,696,3975,18274.25,7.83,0.1849,0.0085,0.1838,0.0151,0.0348,0.0254,1,14,1,0,2,0,267.81,908.12,0.332,2.374,1,64.0,64240.0,4.162,BENIGN,lab_timeline_baseline
192.168.1.105,192.168.1.1,53863,443,6,0.76,25,4,33600,428,16682.89,38.16,0.1201,0.0097,0.2107,0.0123,0.0303,0.0177,1,8,1,0,1,0,154.17,860.16,0.917,1.228,1,64.0,64240.0,3.772,BENIGN,lab_timeline_baseline
192.168.1.105,142.250.190.46,51652,443,6,2.402,6,18,2940,16542,10630.85,9.99,0.0696,0.0459,0.333,0.0044,0.0119,0.013,1,4,1,0,1,0,783.14,994.37,0.51,2.649,1,64.0,64240.0,4.976,BENIGN,lab_timeline_baseline
192.168.1.105,1.1.1.1,55471,53,17,2.324,27,11,35127,1320,14326.95,16.35,0.1084,0.0392,0.1257,0.0079,0.1807,0.0063,0,0,0,0,2,0,253.83,754.97,0.943,1.437,1,64.0,0.0,4.8,BENIGN,lab_timeline_baseline
192.168.1.105,142.250.190.46,64456,443,6,1.665,26,20,27950,19060,13791.1,27.63,0.086,0.0137,0.1105,0.0141,0.1786,0.0176,1,15,1,0,1,0,508.55,789.8,0.346,3.279,1,64.0,64240.0,6.075,BENIGN,lab_timeline_baseline
192.168.1.105,192.168.1.1,58054,443,6,1.531,18,16,12816,21360,4473.86,22.21,0.0828,0.014,0.1735,0.0181,0.1657,0.0252,1,4,1,0,5,0,277.14,468.83,0.624,3.57,1,64.0,64240.0,6.066,BENIGN,lab_timeline_baseline
192.168.1.105,8.8.8.8,59725,443,6,0.532,4,6,3756,2640,10228.12,18.8,0.0238,0.0346,0.1802,0.0158,0.0332,0.0193,1,3,1,0,3,0,249.64,610.72,0.355,1.314,1,64.0,64240.0,3.679,BENIGN,lab_timeline_baseline
192.168.1.105,8.8.8.8,58263,53,17,0.622,10,19,13040,4047,15200.81,46.62,0.1328,0.0357,0.2023,0.0165,0.0476,0.0072,0,0,0,0,4,0,449.06,991.23,0.45,0.934,1,64.0,0.0,3.962,BENIGN,lab_timeline_baseline
192.168.1.105,8.8.8.8,58492,53,17,1.483,16,10,1536,13780,20016.03,17.53,0.1194,0.0052,0.2116,0.0035,0.1937,0.0067,0,0,0,0,5,0,742.62,135.21,0.663,0.743,1,64.0,0.0,3.757,BENIGN,lab_timeline_baseline
192.168.1.105,192.168.1.1,60483,53,17,0.861,13,11,11427,2453,14798.35,27.87,0.0695,0.0326,0.1877,0.0142,0.0964,0.0432,0,0,0,0,1,0,690.15,943.93,0.148,1.284,1,64.0,0.0,5.729,BENIGN,lab_timeline_baseline
192.168.1.105,1.1.1.1,56568,80,6,1.838,14,25,5712,6000,6396.67,21.22,0.1814,0.0216,0.366,0.0198,0.1875,0.0441,1,11,1,0,1,0,177.56,952.43,0.121,1.653,1,64.0,64240.0,5.154,BENIGN,lab_timeline_baseline
192.168.1.105,192.168.1.1,64248,443,6,2.32,26,8,7930,2544,9344.65,14.66,0.0381,0.0313,0.3476,0.018,0.131,0.0351,1,19,1,0,5,0,268.37,530.13,0.516,1.482,1,64.0,64240.0,5.586,BENIGN,lab_timeline_baseline
192.168.1.105,192.168.1.15,57796,21,6,0.15,3,0,134,35,2588.86,51.51,0.0133,0.0044,0.0378,0.0006,0.0,0.0,2,0,0,0,0,0,54.0,0.0,0.01,0.05,1,64.0,1024.0,0.925,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.39,61769,22,6,0.204,2,1,70,21,1021.65,96.77,0.011,0.0044,0.0404,0.001,0.0,0.0,2,0,0,0,0,0,54.0,0.0,0.01,0.05,2,64.0,1024.0,2.196,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.18,56321,23,6,0.041,3,1,159,55,2051.2,46.39,0.0086,0.0008,0.0269,0.0015,0.0,0.0,3,0,0,0,0,0,54.0,0.0,0.01,0.05,3,64.0,1024.0,0.795,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.17,57034,25,6,0.264,1,1,91,17,571.47,106.05,0.0096,0.0017,0.0471,0.0006,0.0,0.0,2,0,0,0,0,0,54.0,0.0,0.01,0.05,4,64.0,1024.0,0.801,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.42,60087,53,6,0.156,1,1,113,23,744.53,104.32,0.0149,0.0024,0.0218,0.0011,0.0,0.0,3,0,0,1,0,0,54.0,0.0,0.01,0.05,5,64.0,1024.0,1.559,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.37,52729,80,6,0.153,1,0,72,14,787.97,136.36,0.0119,0.0016,0.0313,0.0009,0.0,0.0,3,0,0,1,0,0,54.0,0.0,0.01,0.05,6,64.0,1024.0,1.284,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.27,65377,110,6,0.039,2,0,96,22,2092.25,111.76,0.0065,0.0005,0.0174,0.0019,0.0,0.0,3,0,0,1,0,0,54.0,0.0,0.01,0.05,7,64.0,1024.0,1.978,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.25,54730,135,6,0.257,3,0,86,11,1330.39,79.18,0.0193,0.0035,0.0271,0.0005,0.0,0.0,2,0,0,0,0,0,54.0,0.0,0.01,0.05,8,64.0,1024.0,0.841,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.10,60691,139,6,0.23,4,0,169,55,1118.78,34.22,0.0166,0.0031,0.0496,0.0018,0.0,0.0,3,0,0,0,0,0,54.0,0.0,0.01,0.05,9,64.0,1024.0,2.01,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.16,59133,443,6,0.235,3,1,169,47,1376.95,90.94,0.0136,0.0016,0.0284,0.0017,0.0,0.0,2,0,0,1,0,0,54.0,0.0,0.01,0.05,10,64.0,1024.0,2.283,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.48,65023,445,6,0.235,1,1,219,33,2320.54,22.69,0.0196,0.0044,0.0364,0.0007,0.0,0.0,2,0,0,0,0,0,54.0,0.0,0.01,0.05,11,64.0,1024.0,0.989,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.37,60929,1433,6,0.225,2,0,93,58,2887.04,103.04,0.0193,0.0044,0.0372,0.0018,0.0,0.0,2,0,0,0,0,0,54.0,0.0,0.01,0.05,12,64.0,1024.0,1.031,PortScan,lab_timeline_recon
192.168.1.105,192.168.1.116,62825,22,6,2.877,76,36,60800,32400,53559.4,56.16,0.0284,0.0082,0.069,0.0049,0.0255,0.0194,2,37,1,0,14,0,666.11,705.0,0.5,1.2,2,64.0,64240.0,7.803,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.118,58647,3389,6,1.015,63,24,50400,21600,68488.45,74.39,0.0269,0.0032,0.0436,0.0051,0.0148,0.0169,2,22,1,0,6,0,893.02,703.05,0.5,1.2,2,64.0,64240.0,7.429,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.112,60627,22,6,3.419,23,31,18400,27900,82115.8,125.3,0.0481,0.0121,0.0963,0.0074,0.0114,0.0152,2,42,1,0,7,0,774.48,719.28,0.5,1.2,2,64.0,64240.0,7.806,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.116,62998,22,6,1.371,63,55,50400,49500,93014.41,64.72,0.0168,0.0074,0.0449,0.0061,0.0356,0.0078,2,52,1,0,9,0,1009.99,819.7,0.5,1.2,2,64.0,64240.0,7.288,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.111,58895,3389,6,2.44,39,34,31200,30600,90627.12,119.17,0.0133,0.0161,0.0867,0.0019,0.0287,0.0145,2,47,1,0,16,0,881.03,956.6,0.5,1.2,2,64.0,64240.0,7.473,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.110,62944,445,6,1.936,21,50,16800,45000,80351.39,142.28,0.0186,0.0064,0.061,0.0021,0.0294,0.0122,2,33,1,0,6,0,1053.2,935.6,0.5,1.2,2,64.0,64240.0,7.462,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.118,64232,445,6,0.521,71,63,56800,56700,40079.55,90.53,0.0494,0.0039,0.0675,0.0084,0.0304,0.0144,2,18,1,0,8,0,1044.28,1104.65,0.5,1.2,2,64.0,64240.0,7.681,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.112,65382,445,6,0.686,33,48,26400,43200,48412.62,151.35,0.0434,0.0074,0.0449,0.0099,0.0053,0.0107,2,59,1,0,11,0,668.83,700.02,0.5,1.2,2,64.0,64240.0,7.592,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.113,52546,22,6,0.924,26,30,20800,27000,36479.38,125.87,0.0226,0.0187,0.044,0.0054,0.0133,0.0062,2,49,1,0,13,0,1093.01,1108.79,0.5,1.2,2,64.0,64240.0,7.759,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.120,49861,445,6,2.66,47,24,37600,21600,43501.17,161.69,0.0158,0.0112,0.076,0.0028,0.0266,0.0072,2,21,1,0,20,0,820.4,865.11,0.5,1.2,2,64.0,64240.0,7.451,Infiltration,lab_timeline_lateral
192.168.1.105,192.168.1.115,64355,22,6,0.21,9,5,475,214,8684.49,49.61,0.0108,0.0062,0.021,0.001,0.0148,0.002,8,2,0,1,2,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.944,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,64171,22,6,0.144,8,2,481,383,11508.3,108.88,0.0082,0.0091,0.0358,0.001,0.0127,0.002,5,3,0,2,2,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.484,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,64208,22,6,0.163,11,3,542,355,17005.2,45.46,0.0176,0.0054,0.0489,0.001,0.0141,0.002,5,3,0,3,1,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.547,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,60558,22,6,0.168,10,6,824,406,5878.41,42.36,0.016,0.0031,0.04,0.001,0.0125,0.002,7,2,0,2,3,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,5.693,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,54853,22,6,0.071,11,5,786,415,16990.89,44.95,0.0088,0.0013,0.0425,0.001,0.0116,0.002,6,3,0,1,1,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,4.982,BruteForce,lab_timeline_bruteforce
192.168.1.105,192.168.1.115,61526,22,6,0.19,7,6,684,302,7544.33,79.29,0.0152,0.003,0.0423,0.001,0.0115,0.002,8,1,0,1,3,0,85.0,65.0,0.05,0.1,1,64.0,8192.0,4.536,BruteForce,lab_timeline_bruteforce
